bin   f_oii f_neiii   f_hd   f_hg   f_hb f_oiii59 f_oiii07       unc_oii       unc_neii         unc_hd         unc_hg         unc_hb     unc_oiii59     unc_oiii07
 62  59.747   2.116  5.035 12.433 29.543    8.701   26.083 3.09411998121  1.03607688331  1.01865893718  1.14601684266  2.19405015992   1.3732426905  1.99078613909
 63  64.436   2.917  5.331 10.287 27.197    9.813   30.283 3.37323418733 0.951672572592 0.902617619524  1.06105715965  1.77627179626  1.20707997711  2.11707052735
 64  31.991     nan  2.739  5.776 13.367    2.275    9.666 2.23319531846            nan 0.697180014081 0.873644982976  1.34091424248 0.867647083746  1.70780758688
 65  30.484     nan  2.901  6.674  14.22    3.078    8.191 2.31929553155            nan 0.651398511275 0.835855900042  1.33721810303 0.928125010101  1.56871108422
 66  29.993     nan  2.238  4.263 10.044    3.653   11.719 1.70301350334            nan 0.464826793043  0.50052509054 0.724253800872 0.740257082616  1.02687953974
 67  62.863   3.041  6.008 13.424 35.796    7.367   16.274  3.8342925807   1.0977984156  1.04943726296  1.31713632897  2.12256796164  1.46690852399  2.34702975422
 68  66.577     nan  7.625 12.443 27.677    7.046   19.691 4.67400722941            nan  1.36616976339  1.61167963037  2.39418244886  1.65665408676  2.33175445816
 69  37.738   1.631  3.739  7.244 17.842    3.023    9.109 2.34025801544 0.644760130453 0.626909706615 0.779594958362  1.10196759731  1.05853654482  1.30601199292
  7 106.489     nan  8.741 14.927 41.732   14.841   33.446 4.75235858577            nan  1.45005558932  1.49612445262  2.01730702414  1.92664962031  2.42847111209
 70  31.249     nan  2.212  5.263 11.624    3.505    8.817 2.46250086995            nan 0.554409770726 0.616998499892 0.932734993208 0.670614818765 0.900344264995
 71  78.078     nan  7.575 16.912 39.148    7.879   21.763 3.60181350012            nan  1.16541339623  1.49839786206  2.54682663188  1.47058515741  2.82407974413
 72  29.695   1.557  2.482  6.772 15.558    2.408    6.315  2.3239369519 0.713625526333 0.721099464675 0.876519007662  1.36623995629 0.873253239462  1.13115005747
 73  70.639    2.87   6.71 17.948 36.147    7.644   18.429 3.58507671568   1.1940524256  1.14272621121  1.35774985955  2.19369296897  1.61651090891    2.046840159
 74  31.471     nan  2.169  4.351 12.835    3.517   10.034 2.16809298112            nan 0.609156516255 0.685376938853  1.26401934543 0.675377453301  1.24750790575
 75  72.306     nan  5.844 15.777  33.57    7.915   22.167 3.36882805864            nan  1.18899173322  1.63766745506  2.33097911975  1.54496944894   2.0453546049
 76  31.348     nan  2.986  6.233   14.9     3.78   10.822 2.00083722856            nan 0.648194096602  0.85440646317  1.14610575937  1.09643253279  1.26244396594
 77  52.655   2.875  5.332 11.158 26.801    6.477     17.4 3.20997552277   1.0471741656  1.01508183375  1.26305396987  1.83603199104  1.40419522947  2.09268633479
 78  27.087   1.388  2.005  3.891  9.055    2.297    7.925 2.07608812471 0.590281655053  0.59355188246 0.611154862944 0.894050322813 0.801584533181  1.00174934223
 79  26.648     nan  2.291  4.812 12.166    3.096    7.742 2.30372920177            nan 0.610759110155 0.668329631711   1.0818671571 0.655983148584 0.912865713294
  8  97.544     nan  9.694 20.262 55.835   12.218   24.678 6.15579173267            nan  1.62177739419  1.85075141242  3.48573806206  2.73040835148  2.90795457509
 80  41.393   1.647  4.451  7.723 22.726     4.95   12.861 3.27740025002 0.806880944356 0.831041587761  1.07321981106  1.56722767188  1.23025687325  1.44109678834
 81  22.354   1.403  1.797  3.112  8.833    3.354    6.736 1.68935349661 0.569386954178 0.548991405333 0.686608276949 0.888743427684 0.668992543418 0.746292755688
 82  16.795     nan  1.652  3.913  7.483      nan    5.293 1.53879685436            nan 0.710319119159 0.611063905147   1.2330232939            nan  1.18775769487
 83  42.095   1.982  3.967  7.863 23.445    4.524   13.121 2.78802886997 0.784838198248 0.833844364633 0.895802291049  1.49333936123  1.09150059381  1.49576685113
 84  27.765     nan  2.403  5.253  10.34     3.11     9.67 2.07270581202            nan  0.71984176612 0.815544936588  1.09259025512 0.760387677349  1.16305836396
 85  55.609     nan  4.148 11.024 26.852    5.598   18.092  2.9168139968            nan  1.01256058435  1.40651847863  2.47168550139  1.19937224527  2.41679149644
 86  30.484     nan  2.901  6.674  14.22    3.078    8.191 2.31929553155            nan 0.651398511275 0.835855900042  1.33721810303 0.928125010101  1.56871108422
 87  58.176     nan  5.717  12.81 30.851     6.13    16.43 3.17662857378            nan  1.11826866732   1.1528841397  1.95027250128  1.34275914833   2.0484110136
 88  67.535     nan  5.519 12.747 30.537    8.421   22.502 4.01885446296            nan  1.15975590787  1.50054504327  2.26389053175  1.72013977609  2.34530153601
 89  20.844     nan  1.882  3.981  9.156    2.521    5.796 1.94929318788            nan 0.629071286023 0.721094576207  1.23220473997 0.852296531429   1.2253650722
  9  93.244   3.483  9.054 18.861 44.406    7.909   28.361 4.57924452952  1.21988806696  1.16842162946  1.44025627918  2.10754813047  1.65743945699  2.38452494197
 90  36.229     nan  2.992  6.032 15.152    5.124    13.98 2.11793792362            nan 0.689067458632 0.851235278656  1.04216292041 0.825576752864    1.434910276
 91   54.28     nan  5.879 10.997  31.09    4.989   18.429 2.90163131605            nan  1.09676893161    1.170759403  2.26831310905  1.48685643743  2.86518524459
 92  26.667     nan  2.554  4.979   13.2    3.441    7.246 1.47997582419            nan 0.546760096504 0.649032757327 0.809697098612 0.915632293645  1.25258535747
 93  33.679   1.631  2.534  5.414 13.595    4.858    16.24 2.83912818654  0.68250719841 0.578782582476 0.678107169805  1.22922616772 0.793262812516  1.22520439604
 94  54.201     nan  6.207 11.849 29.718    5.139    18.88  3.7458568184            nan  1.01009712205   1.1017874942  1.85442314116 0.991215972294  1.50514135597
 95  65.116   3.511  6.825 13.181 32.814    7.811   27.149 4.42006450249  1.26057741882  1.14372594832  1.36228381666  2.02765448913  1.36557514327  2.91403897719
 96  44.668     nan  3.521  6.794 16.802   11.152   32.624 4.86377603889            nan 0.866765308809  1.01670411186  1.98983000094  1.29542593452  2.27274208659
 97  26.903     nan  2.459  5.461 12.055    3.286     8.77 1.43774528317            nan 0.534753524906 0.692885481284  0.94212644204 0.542837041932  1.14818688901
 98  92.716   4.403  8.836  17.35 41.276   16.345    49.64 5.65719913234   1.3560787153  1.62216100343  2.05278093011  3.37867382842  2.47703471416  4.33251237909
 99  85.115   2.282  8.719 16.087 43.952    9.831   28.524 4.10529693112  1.07633584632  1.23627423666  1.88650064495  2.62550804127  1.70087672908  3.09203748062
